seccion,anio,mes,departamento,local,tipo_medicion,valor
K157,2021,1,"ALTO PARANÁ",,ACCID.PENF,3.0
K157,2021,1,"ALTO PARANÁ",,PROG.PENF,0.919454260967239
K157,2021,1,"ALTO PARANÁ",,PROD.PENF,3128.77988887726
K157,2021,1,"ALTO PARANÁ",,"TOTAL PENEF",53948.6392180672
K158,2021,1,"ALTO PARANÁ",,ACCID.DEP,5.0
K158,2021,1,"ALTO PARANÁ",,PROG.DEP,0.286173154759141
K158,2021,1,"ALTO PARANÁ",,PROD.DEP,2096.09360660121
K158,2021,1,"ALTO PARANÁ",,"TOTAL DEP",68470.8443167495
K158,2021,1,"ALTO PARANÁ",,ACCID.FEP,5.0
K158,2021,1,"ALTO PARANÁ",,PROG.FEP,0.563487431801369
K158,2021,1,"ALTO PARANÁ",,PROD.FEP,3518.48206779539
K158,2021,1,"ALTO PARANÁ",,"TOTAL FEP",52577.4574467894
K158,2021,1,"ALTO PARANÁ",,ACCID.PENF,2.0
K158,2021,1,"ALTO PARANÁ",,PROG.PENF,0.265545747847729
K158,2021,1,"ALTO PARANÁ",,PROD.PENF,3518.98513227344
K158,2021,1,"ALTO PARANÁ",,"TOTAL PENEF",58702.1109579277
K159,2021,1,"ALTO PARANÁ",,ACCID.DEP,8.0
K159,2021,1,"ALTO PARANÁ",,PROG.DEP,0.878167997635209
K159,2021,1,"ALTO PARANÁ",,PROD.DEP,2193.81584973202
K159,2021,1,"ALTO PARANÁ",,"TOTAL DEP",53134.0520934802
K159,2021,1,"ALTO PARANÁ",,ACCID.FEP,3.0
K159,2021,1,"ALTO PARANÁ",,PROG.FEP,0.685050496106158
K159,2021,1,"ALTO PARANÁ",,PROD.FEP,4505.67439916745
K159,2021,1,"ALTO PARANÁ",,"TOTAL FEP",65852.7148967877
K159,2021,1,"ALTO PARANÁ",,ACCID.PENF,9.0
K159,2021,1,"ALTO PARANÁ",,PROG.PENF,0.260367890994302
K159,2021,1,"ALTO PARANÁ",,PROD.PENF,1891.4999500286
K159,2021,1,"ALTO PARANÁ",,"TOTAL PENEF",54626.8705992648
K301,2021,1,"ALTO PARANÁ",,ACCID.DEP,8.0
K301,2021,1,"ALTO PARANÁ",,PROD.DEP,3114.19554362687
K301,2021,1,"ALTO PARANÁ",,PROG.DEP,0.196641416520849
K301,2021,1,"ALTO PARANÁ",,ACCID.FEP,3.0
K301,2021,1,"ALTO PARANÁ",,PROG.FEP,0.318329183791886
K301,2021,1,"ALTO PARANÁ",,"TOTAL DEP",58084.5809029524
K301,2021,1,"ALTO PARANÁ",,PROD.FEP,3720.0975259152
K301,2021,1,"ALTO PARANÁ",,"TOTAL FEP",60234.800078201
K301,2021,1,"ALTO PARANÁ",,ACCID.PENF,5.0
K301,2021,1,"ALTO PARANÁ",,PROG.PENF,0.922936581862042
K301,2021,1,"ALTO PARANÁ",,PROD.PENF,4998.51399105924
K302,2021,1,"ALTO PARANÁ",,PROG.DEP,0.202001623085139
K302,2021,1,"ALTO PARANÁ",,PROD.DEP,4873.3597193022
K302,2021,1,"ALTO PARANÁ",,ACCID.DEP,8.0
K301,2021,1,"ALTO PARANÁ",,"TOTAL PENEF",55315.6933465772
K302,2021,1,"ALTO PARANÁ",,ACCID.FEP,0.0
K302,2021,1,"ALTO PARANÁ",,"TOTAL DEP",63936.8149877212
K302,2021,1,"ALTO PARANÁ",,PROG.FEP,0.435841640922843
K302,2021,1,"ALTO PARANÁ",,PROD.FEP,2615.31426479734
K302,2021,1,"ALTO PARANÁ",,ACCID.PENF,9.0
K302,2021,1,"ALTO PARANÁ",,"TOTAL FEP",59286.4273140538
K302,2021,1,"ALTO PARANÁ",,PROG.PENF,0.107544467656845
K302,2021,1,"ALTO PARANÁ",,PROD.PENF,2647.8863312977
K302,2021,1,"ALTO PARANÁ",,"TOTAL PENEF",66708.3996399572
K303,2021,1,"ALTO PARANÁ",,ACCID.DEP,1.0
K303,2021,1,"ALTO PARANÁ",,PROG.DEP,0.464999788284435
K303,2021,1,"ALTO PARANÁ",,PROD.DEP,3481.25183540817
K303,2021,1,"ALTO PARANÁ",,"TOTAL DEP",54216.5255687786
K303,2021,1,"ALTO PARANÁ",,PROD.FEP,2786.62435975441
K303,2021,1,"ALTO PARANÁ",,ACCID.FEP,2.0
K303,2021,1,"ALTO PARANÁ",,ACCID.PENF,4.0
K303,2021,1,"ALTO PARANÁ",,PROG.FEP,0.569248907489132
K303,2021,1,"ALTO PARANÁ",,"TOTAL FEP",66755.3549790074
K304,2021,1,"ALTO PARANÁ",,ACCID.DEP,5.0
K303,2021,1,"ALTO PARANÁ",,PROD.PENF,2842.90035161312
K303,2021,1,"ALTO PARANÁ",,"TOTAL PENEF",61187.3708780158
K303,2021,1,"ALTO PARANÁ",,PROG.PENF,0.987605085807412
K304,2021,1,"ALTO PARANÁ",,"TOTAL DEP",57526.5957704948
K304,2021,1,"ALTO PARANÁ",,PROG.DEP,0.269215059865149
K155,2021,1,"ALTO PARANÁ",,PROD.DEP,1474.70631839877
K155,2021,1,"ALTO PARANÁ",,"TOTAL DEP",51421.2137129409
K304,2021,1,"ALTO PARANÁ",,PROD.DEP,2146.36863219864
K304,2021,1,"ALTO PARANÁ",,ACCID.FEP,8.0
K304,2021,1,"ALTO PARANÁ",,PROG.FEP,0.951447662198761
K304,2021,1,"ALTO PARANÁ",,PROG.PENF,0.64207130126227
K304,2021,1,"ALTO PARANÁ",,PROD.PENF,2375.58564550477
K304,2021,1,"ALTO PARANÁ",,"TOTAL PENEF",53145.4894922615
K304,2021,1,"ALTO PARANÁ",,PROD.FEP,4548.64147927182
K305,2021,1,"ALTO PARANÁ",,PROG.DEP,0.524322322912043
K305,2021,1,"ALTO PARANÁ",,"TOTAL DEP",56712.6054900774
K305,2021,1,"ALTO PARANÁ",,PROD.DEP,3069.42828215316
K305,2021,1,"ALTO PARANÁ",,ACCID.FEP,1.0
K305,2021,1,"ALTO PARANÁ",,PROG.FEP,0.543838304645153
K305,2021,1,"ALTO PARANÁ",,"TOTAL FEP",64210.9296437412
K305,2021,1,"ALTO PARANÁ",,ACCID.DEP,4.0
K305,2021,1,"ALTO PARANÁ",,ACCID.PENF,4.0
K305,2021,1,"ALTO PARANÁ",,PROG.PENF,0.873755479487335
K305,2021,1,"ALTO PARANÁ",,PROD.PENF,3252.67086530932
K305,2021,1,"ALTO PARANÁ",,"TOTAL PENEF",56191.8545094425
K306,2021,1,"ALTO PARANÁ",,ACCID.DEP,1.0
K306,2021,1,"ALTO PARANÁ",,PROG.DEP,0.173778051122073
K306,2021,1,"ALTO PARANÁ",,PROD.DEP,4013.90351483396
K306,2021,1,"ALTO PARANÁ",,"TOTAL DEP",65685.5252091803
K306,2021,1,"ALTO PARANÁ",,ACCID.FEP,3.0
K306,2021,1,"ALTO PARANÁ",,PROG.FEP,0.96114534625865
K306,2021,1,"ALTO PARANÁ",,PROD.FEP,1025.60980905182
K306,2021,1,"ALTO PARANÁ",,"TOTAL FEP",68883.7385634317
K306,2021,1,"ALTO PARANÁ",,ACCID.PENF,1.0
K306,2021,1,"ALTO PARANÁ",,PROG.PENF,0.335162748582086
K306,2021,1,"ALTO PARANÁ",,PROD.PENF,3734.44697282028
K306,2021,1,"ALTO PARANÁ",,"TOTAL PENEF",63318.7586779134
K307,2021,1,"ALTO PARANÁ",,ACCID.DEP,4.0
K307,2021,1,"ALTO PARANÁ",,PROG.DEP,0.611529155990643
K307,2021,1,"ALTO PARANÁ",,PROD.DEP,2967.40465479264
K307,2021,1,"ALTO PARANÁ",,"TOTAL DEP",66788.8527600871
K307,2021,1,"ALTO PARANÁ",,ACCID.FEP,3.0
K307,2021,1,"ALTO PARANÁ",,PROG.FEP,0.970696593691378
K307,2021,1,"ALTO PARANÁ",,PROD.FEP,2043.25288748899
K307,2021,1,"ALTO PARANÁ",,"TOTAL FEP",57504.8776471962
K307,2021,1,"ALTO PARANÁ",,ACCID.PENF,1.0
K307,2021,1,"ALTO PARANÁ",,PROG.PENF,0.449840969219618
K307,2021,1,"ALTO PARANÁ",,PROD.PENF,4537.7896612828
K307,2021,1,"ALTO PARANÁ",,"TOTAL PENEF",63775.4158836665
K308,2021,1,"ALTO PARANÁ",,ACCID.DEP,4.0
K308,2021,1,"ALTO PARANÁ",,PROG.DEP,0.983730603893676
K308,2021,1,"ALTO PARANÁ",,PROD.DEP,2011.85264502135
K308,2021,1,"ALTO PARANÁ",,"TOTAL DEP",57725.970386285
K308,2021,1,"ALTO PARANÁ",,ACCID.FEP,9.0
K308,2021,1,"ALTO PARANÁ",,PROG.FEP,0.435135339493442
K308,2021,1,"ALTO PARANÁ",,PROD.FEP,4996.04909327189
K308,2021,1,"ALTO PARANÁ",,"TOTAL FEP",55043.0839737703
K308,2021,1,"ALTO PARANÁ",,ACCID.PENF,2.0
K308,2021,1,"ALTO PARANÁ",,PROG.PENF,0.554309187185309
K308,2021,1,"ALTO PARANÁ",,PROD.PENF,3020.75447322872
K308,2021,1,"ALTO PARANÁ",,"TOTAL PENEF",55439.6445099478
MCE1,2021,1,"ALTO PARANÁ",,ACCID.DEP,7.0
MCE1,2021,1,"ALTO PARANÁ",,PROG.DEP,0.523772821353049
MCE1,2021,1,"ALTO PARANÁ",,PROD.DEP,1353.66519005099
MCE1,2021,1,"ALTO PARANÁ",,"TOTAL DEP",65274.3093452112
MCE1,2021,1,"ALTO PARANÁ",,ACCID.FEP,8.0
MCE1,2021,1,"ALTO PARANÁ",,PROG.FEP,0.227670805542887
MCE1,2021,1,"ALTO PARANÁ",,PROD.FEP,3411.27750621192
MCE1,2021,1,"ALTO PARANÁ",,"TOTAL FEP",52694.374588258
MCE1,2021,1,"ALTO PARANÁ",,ACCID.PENF,9.0
MCE1,2021,1,"ALTO PARANÁ",,PROG.PENF,0.129636131442839
MCE1,2021,1,"ALTO PARANÁ",,PROD.PENF,4712.24167194782
MCE1,2021,1,"ALTO PARANÁ",,"TOTAL PENEF",60270.0028434486
MCE2,2021,1,"ALTO PARANÁ",,ACCID.DEP,8.0
MCE2,2021,1,"ALTO PARANÁ",,PROG.DEP,0.421456211711795
MCE2,2021,1,"ALTO PARANÁ",,PROD.DEP,4810.20664668906
MCE2,2021,1,"ALTO PARANÁ",,"TOTAL DEP",65403.9202408629
MCE2,2021,1,"ALTO PARANÁ",,ACCID.FEP,7.0
MCE2,2021,1,"ALTO PARANÁ",,PROG.FEP,0.726829746011071
MCE2,2021,1,"ALTO PARANÁ",,PROD.FEP,3881.1058059889
MCE2,2021,1,"ALTO PARANÁ",,"TOTAL FEP",51339.6527902506
MCE2,2021,1,"ALTO PARANÁ",,ACCID.PENF,3.0
MCE2,2021,1,"ALTO PARANÁ",,PROG.PENF,0.834287509893703
MCE2,2021,1,"ALTO PARANÁ",,PROD.PENF,1964.9727494465
MCE2,2021,1,"ALTO PARANÁ",,"TOTAL PENEF",60681.5466810824
MCE3,2021,1,"ALTO PARANÁ",,ACCID.DEP,6.0
MCE3,2021,1,"ALTO PARANÁ",,PROG.DEP,0.930111047852874
MCE3,2021,1,"ALTO PARANÁ",,PROD.DEP,4684.48478726523
MCE3,2021,1,"ALTO PARANÁ",,"TOTAL DEP",59402.459855545
MCE3,2021,1,"ALTO PARANÁ",,ACCID.FEP,1.0
MCE3,2021,1,"ALTO PARANÁ",,PROG.FEP,0.836951581973999
MCE3,2021,1,"ALTO PARANÁ",,PROD.FEP,1633.968249507
MCE3,2021,1,"ALTO PARANÁ",,"TOTAL FEP",57612.124908586
MCE3,2021,1,"ALTO PARANÁ",,ACCID.PENF,4.0
MCE3,2021,1,"ALTO PARANÁ",,"TOTAL PENEF",60613.2688050209
MCE3,2021,1,"ALTO PARANÁ",,PROG.PENF,0.395375438840589
MCE4,2021,1,"ALTO PARANÁ",,ACCID.DEP,9.0
MCE3,2021,1,"ALTO PARANÁ",,PROD.PENF,2810.62784763397
MCE4,2021,1,"ALTO PARANÁ",,PROG.DEP,0.447659990338348
MCE4,2021,1,"ALTO PARANÁ",,PROD.DEP,2510.19928166039
MCE4,2021,1,"ALTO PARANÁ",,"TOTAL DEP",53213.334487727
MCE4,2021,1,"ALTO PARANÁ",,ACCID.FEP,6.0
MCE4,2021,1,"ALTO PARANÁ",,PROG.FEP,0.241738396350779
MCE4,2021,1,"ALTO PARANÁ",,PROD.FEP,3735.69827730858
MCE4,2021,1,"ALTO PARANÁ",,"TOTAL FEP",67526.9136495192
K304,2021,1,"ALTO PARANÁ",,"TOTAL FEP",56939.041834426
K304,2021,1,"ALTO PARANÁ",,ACCID.PENF,7.0
K305,2021,1,"ALTO PARANÁ",,PROD.FEP,2175.18170676009
MCE4,2021,1,"ALTO PARANÁ",,ACCID.PENF,8.0
MCE5,2021,1,"ALTO PARANÁ",,ACCID.DEP,0.0
MCE5,2021,1,"ALTO PARANÁ",,PROG.DEP,0.562377890279968
MCE5,2021,1,"ALTO PARANÁ",,PROD.DEP,2765.02651883733
MCE5,2021,1,"ALTO PARANÁ",,"TOTAL DEP",52756.2065441665
MCE5,2021,1,"ALTO PARANÁ",,ACCID.FEP,6.0
MCE5,2021,1,"ALTO PARANÁ",,PROG.FEP,0.317905952333507
MCE5,2021,1,"ALTO PARANÁ",,PROD.FEP,1923.53187258963
MCE4,2021,1,"ALTO PARANÁ",,PROG.PENF,0.902765833980533
MCE5,2021,1,"ALTO PARANÁ",,ACCID.PENF,5.0
MCE5,2021,1,"ALTO PARANÁ",,PROG.PENF,0.141228493776468
MCE5,2021,1,"ALTO PARANÁ",,PROD.PENF,3667.01228336771
MCE5,2021,1,"ALTO PARANÁ",,"TOTAL PENEF",64765.4877768336
MCE7,2021,1,"ALTO PARANÁ",,ACCID.DEP,0.0
MCE7,2021,1,"ALTO PARANÁ",,PROG.DEP,0.70115740033588
MCE7,2021,1,"ALTO PARANÁ",,PROD.DEP,4981.52796218315
MCE7,2021,1,"ALTO PARANÁ",,"TOTAL DEP",62292.5944018012
MCE7,2021,1,"ALTO PARANÁ",,ACCID.FEP,2.0
MCE7,2021,1,"ALTO PARANÁ",,PROG.FEP,0.581078233090672
MCE7,2021,1,"ALTO PARANÁ",,PROD.FEP,3420.37494315714
MCE7,2021,1,"ALTO PARANÁ",,"TOTAL FEP",68305.6473033356
MCE7,2021,1,"ALTO PARANÁ",,ACCID.PENF,8.0
MCE7,2021,1,"ALTO PARANÁ",,PROG.PENF,0.600358338939632
MCE7,2021,1,"ALTO PARANÁ",,PROD.PENF,4826.29377311989
MCE7,2021,1,"ALTO PARANÁ",,"TOTAL PENEF",55896.5067732273
MPO1,2021,1,"ALTO PARANÁ",,ACCID.DEP,6.0
MPO1,2021,1,"ALTO PARANÁ",,PROG.DEP,0.694198271086356
MPO1,2021,1,"ALTO PARANÁ",,PROD.DEP,4865.65157948964
MPO1,2021,1,"ALTO PARANÁ",,"TOTAL DEP",69138.4975110053
MPO1,2021,1,"ALTO PARANÁ",,ACCID.FEP,8.0
MPO1,2021,1,"ALTO PARANÁ",,PROG.FEP,0.824487816824777
MPO1,2021,1,"ALTO PARANÁ",,PROD.FEP,3093.14898305928
MPO1,2021,1,"ALTO PARANÁ",,"TOTAL FEP",51711.0070401108
MPO1,2021,1,"ALTO PARANÁ",,ACCID.PENF,4.0
MPO1,2021,1,"ALTO PARANÁ",,PROG.PENF,0.916251942259038
MPO1,2021,1,"ALTO PARANÁ",,PROD.PENF,2406.98327418797
MPO1,2021,1,"ALTO PARANÁ",,"TOTAL PENEF",60464.7140933679
MPO2,2021,1,CANINDEYU,,ACCID.DEP,3.0
MPO2,2021,1,CANINDEYU,,PROG.DEP,0.568351389165015
MPO2,2021,1,CANINDEYU,,PROD.DEP,4447.11113212615
MPO2,2021,1,CANINDEYU,,"TOTAL DEP",50242.0410023485
MPO2,2021,1,CANINDEYU,,ACCID.FEP,8.0
MPO2,2021,1,CANINDEYU,,PROG.FEP,0.439456672335419
MPO2,2021,1,CANINDEYU,,PROD.FEP,2049.95572968552
MPO2,2021,1,CANINDEYU,,"TOTAL FEP",62788.039446597
MPO2,2021,1,CANINDEYU,,ACCID.PENF,3.0
MPO2,2021,1,CANINDEYU,,PROG.PENF,0.515944371508983
MPO2,2021,1,CANINDEYU,,PROD.PENF,1788.93093931109
MPO2,2021,1,CANINDEYU,,"TOTAL PENEF",60243.2269527661
MPO3,2021,1,"ALTO PARANÁ",,ACCID.DEP,0.0
MPO3,2021,1,"ALTO PARANÁ",,PROG.DEP,0.279900126037108
MPO3,2021,1,"ALTO PARANÁ",,PROD.DEP,3910.52462964996
MPO3,2021,1,"ALTO PARANÁ",,"TOTAL DEP",59021.0866377281
MPO3,2021,1,"ALTO PARANÁ",,ACCID.FEP,1.0
MPO3,2021,1,"ALTO PARANÁ",,PROG.FEP,0.979466041215651
MPO3,2021,1,"ALTO PARANÁ",,PROD.FEP,1631.19696595732
MPO3,2021,1,"ALTO PARANÁ",,"TOTAL FEP",59407.1809401929
MCE4,2021,1,"ALTO PARANÁ",,PROD.PENF,2593.13259641382
MPO3,2021,1,"ALTO PARANÁ",,PROG.PENF,0.831974068047084
MPO3,2021,1,"ALTO PARANÁ",,PROD.PENF,2677.4157855818
MPO3,2021,1,"ALTO PARANÁ",,"TOTAL PENEF",50320.9608742911
NAR2,2021,1,"ALTO PARANÁ",,ACCID.DEP,1.0
NAR2,2021,1,"ALTO PARANÁ",,PROG.DEP,0.564391841912759
NAR2,2021,1,"ALTO PARANÁ",,"TOTAL DEP",61628.4230413339
NAR2,2021,1,"ALTO PARANÁ",,PROD.DEP,1100.07147240973
NAR2,2021,1,"ALTO PARANÁ",,ACCID.FEP,0.0
NAR2,2021,1,"ALTO PARANÁ",,PROG.FEP,0.692602718898989
NAR2,2021,1,"ALTO PARANÁ",,PROD.FEP,3856.33712578214
NAR2,2021,1,"ALTO PARANÁ",,"TOTAL FEP",56326.0157280867
NAR2,2021,1,"ALTO PARANÁ",,ACCID.PENF,9.0
NAR2,2021,1,"ALTO PARANÁ",,PROG.PENF,0.635279353813781
NAR2,2021,1,"ALTO PARANÁ",,PROD.PENF,3490.51666234635
NAR2,2021,1,"ALTO PARANÁ",,"TOTAL PENEF",54259.1695639277
NAR4,2021,1,"ALTO PARANÁ",,ACCID.DEP,8.0
NAR4,2021,1,"ALTO PARANÁ",,PROG.DEP,0.861117065276022
NAR4,2021,1,"ALTO PARANÁ",,PROD.DEP,1539.4750491992
NAR4,2021,1,"ALTO PARANÁ",,"TOTAL DEP",56926.0923260947
NAR4,2021,1,"ALTO PARANÁ",,ACCID.FEP,1.0
NAR4,2021,1,"ALTO PARANÁ",,PROG.FEP,0.909750386732906
NAR4,2021,1,"ALTO PARANÁ",,PROD.FEP,3648.76667338057
NAR4,2021,1,"ALTO PARANÁ",,"TOTAL FEP",57056.520185568
NAR4,2021,1,"ALTO PARANÁ",,ACCID.PENF,3.0
NAR4,2021,1,"ALTO PARANÁ",,PROG.PENF,0.255654721722461
NAR4,2021,1,"ALTO PARANÁ",,PROD.PENF,4743.5114927042
NAR4,2021,1,"ALTO PARANÁ",,"TOTAL PENEF",64522.2889836117
NAR5,2021,1,"ALTO PARANÁ",,ACCID.DEP,9.0
NAR5,2021,1,"ALTO PARANÁ",,PROG.DEP,0.297699777281179
NAR5,2021,1,"ALTO PARANÁ",,"TOTAL DEP",50211.1882009568
NAR5,2021,1,"ALTO PARANÁ",,PROD.DEP,4738.44854122341
NAR5,2021,1,"ALTO PARANÁ",,ACCID.FEP,3.0
NAR5,2021,1,"ALTO PARANÁ",,PROG.FEP,0.619822103111263
NAR5,2021,1,"ALTO PARANÁ",,PROD.FEP,3856.00588281284
NAR5,2021,1,"ALTO PARANÁ",,"TOTAL FEP",67865.0754850542
NAR5,2021,1,"ALTO PARANÁ",,ACCID.PENF,5.0
NAR5,2021,1,"ALTO PARANÁ",,PROG.PENF,0.952685459116376
NAR5,2021,1,"ALTO PARANÁ",,PROD.PENF,4742.03278170819
NAR5,2021,1,"ALTO PARANÁ",,"TOTAL PENEF",54474.0871032764
MPO3,2021,1,"ALTO PARANÁ",,ACCID.PENF,7.0
MCE4,2021,1,"ALTO PARANÁ",,"TOTAL PENEF",60281.9668087646
MCE5,2021,1,"ALTO PARANÁ",,"TOTAL FEP",56167.8171550852
NAR6,2021,1,"ALTO PARANÁ",,ACCID.DEP,2.0
NAR6,2021,1,"ALTO PARANÁ",,PROG.DEP,0.731056485703602
NAR6,2021,1,"ALTO PARANÁ",,PROG.FEP,0.412256103426603
NAR6,2021,1,"ALTO PARANÁ",,PROD.FEP,2291.84042287025
NAR6,2021,1,"ALTO PARANÁ",,"TOTAL FEP",57340.8659504914
NAR6,2021,1,"ALTO PARANÁ",,ACCID.PENF,9.0
NAR6,2021,1,"ALTO PARANÁ",,PROG.PENF,0.467963228448631
NAR6,2021,1,"ALTO PARANÁ",,PROD.PENF,3792.30556105716
NAR6,2021,1,"ALTO PARANÁ",,"TOTAL PENEF",51762.2036912302
NAR8,2021,1,"ALTO PARANÁ",,ACCID.DEP,3.0
NAR8,2021,1,"ALTO PARANÁ",,PROG.DEP,0.3182145999049
NAR8,2021,1,"ALTO PARANÁ",,PROD.DEP,2217.64714988627
NAR8,2021,1,"ALTO PARANÁ",,"TOTAL DEP",61220.936741336
NAR8,2021,1,"ALTO PARANÁ",,ACCID.FEP,6.0
NAR8,2021,1,"ALTO PARANÁ",,PROG.FEP,0.709654709104935
NAR8,2021,1,"ALTO PARANÁ",,PROD.FEP,2642.75901034397
NAR8,2021,1,"ALTO PARANÁ",,"TOTAL FEP",52339.3651259002
NAR8,2021,1,"ALTO PARANÁ",,ACCID.PENF,6.0
NAR8,2021,1,"ALTO PARANÁ",,PROG.PENF,0.28054426529067
NAR8,2021,1,"ALTO PARANÁ",,PROD.PENF,2710.29279695305
NAR8,2021,1,"ALTO PARANÁ",,"TOTAL PENEF",58769.6389708366
PBU1,2021,1,"ALTO PARANÁ",,ACCID.DEP,2.0
PBU1,2021,1,"ALTO PARANÁ",,PROG.DEP,0.96958458183652
PBU1,2021,1,"ALTO PARANÁ",,PROD.DEP,4719.10017570955
PBU1,2021,1,"ALTO PARANÁ",,"TOTAL DEP",61095.5037860993
PBU1,2021,1,"ALTO PARANÁ",,ACCID.FEP,9.0
PBU1,2021,1,"ALTO PARANÁ",,PROG.FEP,0.315147202014615
PBU1,2021,1,"ALTO PARANÁ",,PROD.FEP,2323.271570622
PBU1,2021,1,"ALTO PARANÁ",,"TOTAL FEP",61506.0615052713
PBU1,2021,1,"ALTO PARANÁ",,ACCID.PENF,7.0
PBU1,2021,1,"ALTO PARANÁ",,PROG.PENF,0.95963614853765
PBU1,2021,1,"ALTO PARANÁ",,PROD.PENF,3556.20792921612
PBU1,2021,1,"ALTO PARANÁ",,"TOTAL PENEF",56518.4593615313
PBU2,2021,1,"ALTO PARANÁ",,ACCID.DEP,5.0
PBU2,2021,1,"ALTO PARANÁ",,PROG.DEP,0.273295906455823
PBU2,2021,1,"ALTO PARANÁ",,PROD.DEP,3360.88427755997
PBU2,2021,1,"ALTO PARANÁ",,"TOTAL DEP",58708.0020564299
PBU2,2021,1,"ALTO PARANÁ",,ACCID.FEP,2.0
PBU2,2021,1,"ALTO PARANÁ",,PROG.FEP,0.925497431292022
PBU2,2021,1,"ALTO PARANÁ",,PROD.FEP,1624.47259227053
PBU2,2021,1,"ALTO PARANÁ",,"TOTAL FEP",53450.1154415394
PBU2,2021,1,"ALTO PARANÁ",,ACCID.PENF,4.0
PBU2,2021,1,"ALTO PARANÁ",,PROG.PENF,0.801564982098648
PBU2,2021,1,"ALTO PARANÁ",,PROD.PENF,2196.53938145004
PBU2,2021,1,"ALTO PARANÁ",,"TOTAL PENEF",51634.9282857639
PBU3,2021,1,"ALTO PARANÁ",,ACCID.DEP,7.0
PBU3,2021,1,"ALTO PARANÁ",,PROG.DEP,0.166449126865255
PBU3,2021,1,"ALTO PARANÁ",,PROD.DEP,1635.68829910228
PBU3,2021,1,"ALTO PARANÁ",,"TOTAL DEP",59586.5827890881
PBU3,2021,1,"ALTO PARANÁ",,ACCID.FEP,2.0
PBU3,2021,1,"ALTO PARANÁ",,PROG.FEP,0.638422949767903
PBU3,2021,1,"ALTO PARANÁ",,PROD.FEP,2979.59787465332
PBU3,2021,1,"ALTO PARANÁ",,"TOTAL FEP",52663.5951321478
PBU3,2021,1,"ALTO PARANÁ",,ACCID.PENF,3.0
PBU3,2021,1,"ALTO PARANÁ",,PROG.PENF,0.578415300371822
PBU3,2021,1,"ALTO PARANÁ",,PROD.PENF,1584.115409885
PBU3,2021,1,"ALTO PARANÁ",,"TOTAL PENEF",64793.7323168768
PBU4,2021,1,"ALTO PARANÁ",,ACCID.DEP,7.0
PBU4,2021,1,"ALTO PARANÁ",,PROG.DEP,0.209518606628016
PBU4,2021,1,"ALTO PARANÁ",,PROD.DEP,1073.89634795124
PBU4,2021,1,"ALTO PARANÁ",,"TOTAL DEP",68592.2550261337
PBU4,2021,1,"ALTO PARANÁ",,ACCID.FEP,5.0
PBU4,2021,1,"ALTO PARANÁ",,PROG.FEP,0.99613778480873
PBU4,2021,1,"ALTO PARANÁ",,PROD.FEP,4467.15962055798
PBU4,2021,1,"ALTO PARANÁ",,"TOTAL FEP",60304.5001710022
PBU4,2021,1,"ALTO PARANÁ",,ACCID.PENF,0.0
PBU4,2021,1,"ALTO PARANÁ",,PROG.PENF,0.139368338547199
PBU4,2021,1,"ALTO PARANÁ",,PROD.PENF,3462.71496401243
PBU4,2021,1,"ALTO PARANÁ",,"TOTAL PENEF",55490.3431321558
PFO1,2021,1,"ALTO PARANÁ",,ACCID.DEP,6.0
PFO1,2021,1,"ALTO PARANÁ",,PROG.DEP,0.570463683169557
PFO1,2021,1,"ALTO PARANÁ",,PROD.DEP,4492.1740307687
PFO1,2021,1,"ALTO PARANÁ",,"TOTAL DEP",61801.528461612
PFO1,2021,1,"ALTO PARANÁ",,ACCID.FEP,6.0
PFO1,2021,1,"ALTO PARANÁ",,PROG.FEP,0.809464428857945
PFO1,2021,1,"ALTO PARANÁ",,"TOTAL FEP",56597.8479481559
PFO1,2021,1,"ALTO PARANÁ",,PROD.FEP,3276.46829944335
PFO1,2021,1,"ALTO PARANÁ",,ACCID.PENF,2.0
PFO1,2021,1,"ALTO PARANÁ",,PROG.PENF,0.967907836471216
PFO1,2021,1,"ALTO PARANÁ",,PROD.PENF,4413.48222059304
PFO1,2021,1,"ALTO PARANÁ",,"TOTAL PENEF",67452.8907593354
PFO10,2021,1,"ALTO PARANÁ",,ACCID.DEP,1.0
PFO10,2021,1,"ALTO PARANÁ",,PROG.DEP,0.19817141734116
PFO10,2021,1,"ALTO PARANÁ",,PROD.DEP,4348.8292232889
PFO10,2021,1,"ALTO PARANÁ",,ACCID.FEP,9.0
PFO10,2021,1,"ALTO PARANÁ",,PROG.FEP,0.49483676070308
PFO10,2021,1,"ALTO PARANÁ",,"TOTAL DEP",59213.130434139
PFO10,2021,1,"ALTO PARANÁ",,PROD.FEP,2978.53588128696
PFO10,2021,1,"ALTO PARANÁ",,"TOTAL FEP",63288.7497668469
PFO10,2021,1,"ALTO PARANÁ",,ACCID.PENF,0.0
PFO10,2021,1,"ALTO PARANÁ",,PROG.PENF,0.702357845982817
PFO10,2021,1,"ALTO PARANÁ",,PROD.PENF,4142.91021181288
PFO10,2021,1,"ALTO PARANÁ",,"TOTAL PENEF",64306.8357308127
PFO11,2021,1,"ALTO PARANÁ",,ACCID.DEP,0.0
PFO11,2021,1,"ALTO PARANÁ",,PROG.DEP,0.448154255205418
PFO11,2021,1,"ALTO PARANÁ",,PROD.DEP,1029.65423071452
PFO11,2021,1,"ALTO PARANÁ",,"TOTAL DEP",67506.2811650672
